Date/Time Stamp,Pressure,X Axis,Y Axis,Z Axis
08:00:47,0.59,-0.3,-0.824,-0.552
08:00:48,0.59,-0.312,-0.824,-0.556
08:00:49,0.59,-0.304,-0.828,-0.548
08:00:50,0.59,-0.304,-0.816,-0.556
08:00:51,0.59,-0.292,-0.812,-0.564
08:00:52,0.59,-0.308,-0.82,-0.544
08:00:53,0.59,-0.308,-0.828,-0.56
08:00:54,0.59,-0.312,-0.82,-0.556
08:00:55,0.59,-0.308,-0.82,-0.56
08:00:56,0.59,-0.3,-0.816,-0.552
08:00:57,0.59,-0.292,-0.828,-0.556
08:00:58,0.59,-0.316,-0.832,-0.552
08:00:59,0.59,-0.304,-0.82,-0.56
08:01:00,0.59,-0.3,-0.836,-0.556
08:01:01,0.59,-0.3,-0.816,-0.552
08:01:02,0.59,-0.304,-0.824,-0.56
08:01:03,0.59,-0.3,-0.808,-0.556
08:01:04,0.59,-0.304,-0.82,-0.552
08:01:05,0.59,-0.304,-0.82,-0.544
08:01:06,0.59,-0.308,-0.816,-0.556
08:01:07,0.59,-0.304,-0.824,-0.548
08:01:08,0.59,-0.304,-0.824,-0.544
08:01:09,0.59,-0.304,-0.812,-0.56
08:01:10,0.59,-0.308,-0.82,-0.552
08:01:11,0.59,-0.312,-0.824,-0.548
08:01:12,0.59,-0.292,-0.82,-0.56
08:01:13,0.59,-0.32,-0.812,-0.548
08:01:14,0.59,-0.3,-0.808,-0.552
08:01:15,0.59,-0.304,-0.828,-0.556
08:01:16,0.59,-0.3,-0.816,-0.548
08:01:17,0.59,-0.312,-0.812,-0.568
08:01:18,0.59,-0.312,-0.82,-0.564
08:01:19,0.59,-0.308,-0.816,-0.544
08:01:20,0.59,-0.304,-0.816,-0.556
08:01:21,0.59,-0.308,-0.82,-0.56
08:01:22,0.59,-0.3,-0.816,-0.56
08:01:23,0.59,-0.304,-0.82,-0.568
08:01:24,0.59,-0.308,-0.816,-0.556
08:01:25,0.59,-0.316,-0.828,-0.56
08:01:26,0.59,-0.308,-0.816,-0.556
08:01:27,0.59,-0.304,-0.82,-0.564
08:01:28,0.59,-0.304,-0.82,-0.556
08:01:29,0.59,-0.312,-0.82,-0.552
08:01:30,0.59,-0.308,-0.824,-0.552
08:01:31,0.59,-0.324,-0.824,-0.544
08:01:32,0.59,-0.296,-0.824,-0.556
08:01:33,0.59,-0.316,-0.812,-0.56
08:01:34,0.59,-0.3,-0.82,-0.56
08:01:35,0.59,-0.308,-0.82,-0.536
08:01:36,0.59,-0.296,-0.812,-0.56
08:01:37,0.59,-0.312,-0.812,-0.56
08:01:38,0.59,-0.3,-0.812,-0.56
08:01:39,0.59,-0.3,-0.816,-0.56
08:01:40,0.59,-0.304,-0.812,-0.556
08:01:41,0.59,-0.308,-0.812,-0.552
08:01:42,0.59,-0.32,-0.816,-0.552
08:01:43,0.59,-0.296,-0.812,-0.572
08:01:44,0.59,-0.3,-0.808,-0.552
08:01:45,0.59,-0.312,-0.828,-0.556
08:01:46,0.59,-0.3,-0.816,-0.556
08:01:47,0.59,-0.308,-0.82,-0.56
08:01:48,0.59,-0.312,-0.812,-0.552
08:01:49,0.59,-0.308,-0.82,-0.56
08:01:50,0.59,-0.304,-0.812,-0.564
08:01:51,0.59,-0.296,-0.824,-0.564
08:01:52,0.59,-0.308,-0.816,-0.564
08:01:53,0.59,-0.308,-0.824,-0.556
08:01:54,0.59,-0.308,-0.812,-0.548
08:01:55,0.59,-0.316,-0.808,-0.56
08:01:56,0.59,-0.324,-0.812,-0.564
08:01:57,0.56,-0.3,-0.808,-0.552
08:01:58,0.59,-0.312,-0.816,-0.56
08:01:59,0.59,-0.296,-0.824,-0.56
08:02:00,0.59,-0.312,-0.82,-0.544
08:02:01,0.59,-0.304,-0.82,-0.544
08:02:02,0.59,-0.312,-0.82,-0.556
08:02:03,0.59,-0.292,-0.82,-0.56
08:02:04,0.59,-0.316,-0.82,-0.56
08:02:05,0.59,-0.316,-0.832,-0.56
08:02:06,0.59,-0.308,-0.82,-0.552
08:02:07,0.59,-0.3,-0.808,-0.552
08:02:08,0.59,-0.296,-0.812,-0.56
08:02:09,0.59,-0.308,-0.824,-0.56
08:02:10,0.59,-0.316,-0.812,-0.552
08:02:11,0.59,-0.308,-0.816,-0.56
08:02:12,0.56,-0.308,-0.824,-0.556
08:02:13,0.59,-0.316,-0.82,-0.548
08:02:14,0.59,-0.304,-0.82,-0.564
08:02:15,0.56,-0.32,-0.812,-0.556
08:02:16,0.59,-0.316,-0.824,-0.568
08:02:17,0.59,-0.304,-0.82,-0.556
08:02:18,0.59,-0.316,-0.82,-0.556
08:02:19,0.56,-0.324,-0.816,-0.556
08:02:20,0.56,-0.316,-0.812,-0.552
08:02:21,0.71,-0.304,-0.812,-0.556
08:02:22,0.75,-0.312,-0.82,-0.556
08:02:23,0.71,-0.292,-0.82,-0.556
08:02:24,0.75,-0.312,-0.808,-0.56
08:02:25,0.71,-0.3,-0.82,-0.552
08:02:26,0.75,-0.308,-0.82,-0.548
08:02:27,0.75,-0.304,-0.808,-0.56
08:02:28,0.75,-0.3,-0.808,-0.576
08:02:29,0.75,-0.296,-0.804,-0.564
08:02:30,0.71,-0.304,-0.804,-0.568
08:02:31,0.75,-0.3,-0.816,-0.564
08:02:32,0.71,-0.312,-0.824,-0.564
08:02:33,0.75,-0.296,-0.82,-0.564
08:02:34,0.75,-0.308,-0.82,-0.556
08:02:35,0.75,-0.32,-0.808,-0.552
08:02:36,0.71,-0.312,-0.828,-0.552
08:02:37,0.75,-0.3,-0.824,-0.556
08:02:38,0.75,-0.308,-0.824,-0.548
08:02:39,0.71,-0.308,-0.816,-0.556
08:02:40,0.71,-0.316,-0.816,-0.552
08:02:41,0.75,-0.308,-0.82,-0.564
08:02:42,0.75,-0.316,-0.816,-0.552
08:02:43,0.75,-0.316,-0.812,-0.552
08:02:44,0.75,-0.304,-0.812,-0.556
08:02:45,0.71,-0.316,-0.808,-0.556
08:02:46,0.71,-0.312,-0.828,-0.548
08:02:47,0.71,-0.32,-0.816,-0.56
08:02:48,0.71,-0.308,-0.816,-0.552
08:02:49,0.71,-0.312,-0.824,-0.548
08:02:50,0.71,-0.304,-0.824,-0.548
08:02:51,0.71,-0.296,-0.812,-0.552
08:02:52,0.71,-0.312,-0.812,-0.548
08:02:53,0.71,-0.304,-0.816,-0.552
08:02:54,0.71,-0.316,-0.812,-0.552
08:02:55,0.71,-0.296,-0.812,-0.56
08:02:56,0.71,-0.3,-0.824,-0.556
08:02:57,0.75,-0.3,-0.82,-0.56
08:02:58,0.71,-0.304,-0.824,-0.556
08:02:59,0.75,-0.304,-0.828,-0.568
08:03:00,0.71,-0.3,-0.812,-0.564
08:03:01,0.71,-0.308,-0.82,-0.556
08:03:02,0.71,-0.316,-0.824,-0.56
08:03:03,0.71,-0.304,-0.816,-0.556
08:03:04,0.71,-0.308,-0.816,-0.56
08:03:05,0.71,-0.304,-0.82,-0.564
08:03:06,0.71,-0.316,-0.824,-0.544
08:03:07,0.71,-0.292,-0.808,-0.556
08:03:08,0.71,-0.312,-0.812,-0.552
08:03:09,0.71,-0.324,-0.816,-0.564
08:03:10,0.71,-0.316,-0.824,-0.56
08:03:11,0.71,-0.312,-0.824,-0.544
08:03:12,0.71,-0.308,-0.816,-0.564
08:03:13,0.71,-0.308,-0.816,-0.552
08:03:14,0.71,-0.288,-0.812,-0.552
08:03:15,0.71,-0.312,-0.816,-0.56
08:03:16,0.71,-0.308,-0.82,-0.548
08:03:17,0.71,-0.3,-0.804,-0.56
08:03:18,0.71,-0.3,-0.828,-0.552
08:03:19,0.71,-0.32,-0.82,-0.56
08:03:20,0.71,-0.312,-0.812,-0.56
08:03:21,0.71,-0.3,-0.812,-0.556
08:03:22,0.71,-0.304,-0.808,-0.56
08:03:23,0.71,-0.308,-0.812,-0.544
08:03:24,0.71,-0.312,-0.828,-0.548
08:03:25,0.71,-0.308,-0.82,-0.56
08:03:26,0.71,-0.308,-0.82,-0.552
08:03:27,0.71,-0.304,-0.812,-0.556
08:03:28,0.71,-0.304,-0.812,-0.568
08:03:29,0.71,-0.3,-0.82,-0.556
08:03:30,0.71,-0.304,-0.82,-0.556
08:03:31,0.71,-0.32,-0.828,-0.548
08:03:32,0.71,-0.308,-0.808,-0.568
08:03:33,0.71,-0.312,-0.816,-0.548
08:03:34,0.71,-0.3,-0.808,-0.544
08:03:35,0.71,-0.3,-0.816,-0.568
08:03:36,0.71,-0.312,-0.82,-0.56
08:03:37,0.71,-0.316,-0.816,-0.568
08:03:38,0.71,-0.316,-0.82,-0.56
08:03:39,0.71,-0.312,-0.816,-0.56
08:03:40,0.71,-0.304,-0.816,-0.56
08:03:41,0.71,-0.308,-0.82,-0.552
08:03:42,0.71,-0.304,-0.816,-0.548
08:03:43,0.71,-0.32,-0.828,-0.556
08:03:44,0.71,-0.304,-0.828,-0.56
08:03:45,0.71,-0.312,-0.816,-0.552
08:03:46,0.71,-0.316,-0.816,-0.556
08:03:47,0.71,-0.308,-0.808,-0.56
08:03:48,0.71,-0.324,-0.812,-0.56
08:03:49,0.71,-0.3,-0.816,-0.564
08:03:50,0.71,-0.3,-0.824,-0.552
08:03:51,0.71,-0.304,-0.812,-0.552
08:03:52,0.71,-0.308,-0.804,-0.548
08:03:53,0.71,-0.308,-0.824,-0.552
08:03:54,0.71,-0.316,-0.82,-0.56
08:03:55,0.71,-0.308,-0.804,-0.552
08:03:56,0.71,-0.308,-0.82,-0.556
08:03:57,0.71,-0.308,-0.816,-0.56
08:03:58,0.71,-0.304,-0.82,-0.556
08:03:59,0.68,-0.308,-0.82,-0.568
08:04:00,0.71,-0.32,-0.812,-0.568
08:04:01,0.71,-0.308,-0.816,-0.564
08:04:02,0.71,-0.304,-0.824,-0.56
08:04:03,0.71,-0.3,-0.816,-0.556
08:04:04,0.71,-0.308,-0.82,-0.564
08:04:05,0.71,-0.316,-0.812,-0.56
08:04:06,0.71,-0.296,-0.832,-0.56
08:04:07,0.71,-0.308,-0.812,-0.556
08:04:08,0.71,-0.308,-0.816,-0.556
08:04:09,0.71,-0.312,-0.804,-0.556
08:04:10,0.71,-0.304,-0.808,-0.564
08:04:11,0.68,-0.304,-0.824,-0.556
08:04:12,0.71,-0.304,-0.816,-0.564
08:04:13,0.71,-0.3,-0.82,-0.564
08:04:14,0.71,-0.32,-0.8,-0.568
08:04:15,0.71,-0.304,-0.808,-0.56
08:04:16,0.71,-0.316,-0.816,-0.56
08:04:17,0.71,-0.308,-0.82,-0.552
08:04:18,0.71,-0.312,-0.824,-0.552
08:04:19,0.71,-0.32,-0.808,-0.564
08:04:20,0.68,-0.3,-0.812,-0.552
08:04:21,0.71,-0.324,-0.824,-0.568
08:04:22,0.71,-0.312,-0.808,-0.564
08:04:23,0.71,-0.308,-0.82,-0.564
08:04:24,0.71,-0.3,-0.816,-0.56
08:04:25,0.71,-0.304,-0.82,-0.564
08:04:26,0.71,-0.304,-0.812,-0.552
08:04:27,0.71,-0.308,-0.824,-0.556
08:04:28,0.71,-0.312,-0.808,-0.564
08:04:29,0.71,-0.308,-0.812,-0.576
08:04:30,0.71,-0.3,-0.816,-0.556
08:04:31,0.71,-0.3,-0.808,-0.552
08:04:32,0.71,-0.308,-0.804,-0.556
08:04:33,0.71,-0.312,-0.816,-0.56
08:04:34,0.71,-0.316,-0.808,-0.56
08:04:35,0.68,-0.312,-0.816,-0.56
08:04:36,0.71,-0.32,-0.82,-0.56
08:04:37,0.71,-0.308,-0.812,-0.556
08:04:38,0.71,-0.304,-0.808,-0.56
08:04:39,0.68,-0.3,-0.812,-0.552
08:04:40,0.68,-0.3,-0.82,-0.56
08:04:41,0.71,-0.308,-0.82,-0.556
08:04:42,0.71,-0.316,-0.812,-0.56
08:04:43,0.68,-0.32,-0.804,-0.552
08:04:44,0.68,-0.324,-0.812,-0.552
08:04:45,0.71,-0.308,-0.816,-0.556
08:04:46,0.68,-0.308,-0.816,-0.56
08:04:47,0.68,-0.304,-0.808,-0.552
08:04:48,0.71,-0.3,-0.82,-0.56
08:04:49,0.68,-0.304,-0.82,-0.568
08:04:50,0.71,-0.312,-0.82,-0.56
08:04:51,0.68,-0.312,-0.816,-0.556
08:04:52,0.68,-0.304,-0.804,-0.556
08:04:53,0.71,-0.312,-0.812,-0.552
08:04:54,0.71,-0.308,-0.824,-0.556
08:04:55,0.68,-0.308,-0.828,-0.548
08:04:56,0.68,-0.312,-0.82,-0.56
08:04:57,0.68,-0.296,-0.82,-0.564
08:04:58,0.71,-0.32,-0.796,-0.556
08:04:59,0.68,-0.308,-0.804,-0.552
08:05:00,0.68,-0.3,-0.82,-0.564
08:05:01,0.71,-0.32,-0.828,-0.56
08:05:02,0.71,-0.308,-0.812,-0.548
08:05:03,0.68,-0.304,-0.82,-0.556
08:05:04,0.68,-0.308,-0.828,-0.548
08:05:05,0.68,-0.308,-0.816,-0.564
08:05:06,0.68,-0.312,-0.82,-0.556
08:05:07,0.71,-0.316,-0.82,-0.564
08:05:08,0.68,-0.312,-0.816,-0.564
08:05:09,0.68,-0.316,-0.816,-0.552
08:05:10,0.68,-0.316,-0.82,-0.556
08:05:11,0.68,-0.308,-0.812,-0.56
08:05:12,0.68,-0.304,-0.808,-0.564
08:05:13,0.68,-0.316,-0.816,-0.56
08:05:14,0.71,-0.312,-0.824,-0.564
08:05:15,0.71,-0.312,-0.808,-0.56
08:05:16,0.71,-0.3,-0.812,-0.56
08:05:17,0.71,-0.308,-0.812,-0.56
08:05:18,0.68,-0.308,-0.816,-0.56
08:05:19,0.71,-0.308,-0.816,-0.548
08:05:20,0.68,-0.308,-0.82,-0.564
08:05:21,0.71,-0.312,-0.824,-0.556
08:05:22,0.68,-0.304,-0.816,-0.552
08:05:23,0.68,-0.3,-0.82,-0.56
08:05:24,0.68,-0.32,-0.82,-0.564
08:05:25,0.68,-0.296,-0.828,-0.556
08:05:26,0.68,-0.308,-0.812,-0.552
08:05:27,0.68,-0.324,-0.816,-0.552
08:05:28,0.68,-0.3,-0.812,-0.548
08:05:29,0.68,-0.3,-0.812,-0.56
08:05:30,0.68,-0.316,-0.816,-0.564
08:05:31,0.68,-0.3,-0.816,-0.544
08:05:32,0.68,-0.312,-0.824,-0.56
08:05:33,0.68,-0.312,-0.82,-0.56
08:05:34,0.68,-0.308,-0.816,-0.564
08:05:35,0.68,-0.3,-0.812,-0.556
08:05:36,0.68,-0.3,-0.804,-0.556
08:05:37,0.68,-0.308,-0.808,-0.552
08:05:38,0.68,-0.312,-0.804,-0.556
08:05:39,0.68,-0.312,-0.812,-0.56
08:05:40,0.68,-0.308,-0.82,-0.556
08:05:41,0.68,-0.316,-0.828,-0.552
08:05:42,0.68,-0.304,-0.812,-0.548
08:05:43,0.68,-0.32,-0.82,-0.556
08:05:44,0.68,-0.3,-0.812,-0.556
08:05:45,0.68,-0.312,-0.816,-0.552
08:05:46,0.68,-0.32,-0.808,-0.564
08:05:47,0.68,-0.304,-0.812,-0.556
08:05:48,0.68,-0.308,-0.816,-0.56
08:05:49,0.68,-0.312,-0.812,-0.564
08:05:50,0.68,-0.308,-0.812,-0.564
08:05:51,0.68,-0.312,-0.804,-0.556
08:05:52,0.68,-0.32,-0.812,-0.556
08:05:53,0.68,-0.316,-0.816,-0.556
08:05:54,0.68,-0.304,-0.82,-0.548
08:05:55,0.68,-0.324,-0.816,-0.568
08:05:56,0.68,-0.308,-0.808,-0.56
08:05:57,0.68,-0.32,-0.808,-0.572
08:05:58,0.71,-0.308,-0.812,-0.552
08:05:59,0.68,-0.308,-0.812,-0.56
08:06:00,0.68,-0.312,-0.812,-0.568
08:06:01,0.68,-0.3,-0.816,-0.556
08:06:02,0.68,-0.312,-0.808,-0.564
08:06:03,0.68,-0.308,-0.808,-0.548
08:06:04,0.68,-0.312,-0.82,-0.556
08:06:05,0.68,-0.308,-0.812,-0.564
08:06:06,0.68,-0.312,-0.824,-0.56
08:06:07,0.68,-0.324,-0.804,-0.556
08:06:08,0.68,-0.308,-0.808,-0.556
08:06:09,0.68,-0.324,-0.804,-0.56
08:06:10,0.68,-0.3,-0.812,-0.552
08:06:11,0.68,-0.312,-0.816,-0.552
08:06:12,0.68,-0.308,-0.804,-0.544
08:06:13,0.68,-0.312,-0.816,-0.556
08:06:14,0.68,-0.308,-0.816,-0.556
08:06:15,0.68,-0.308,-0.82,-0.556
08:06:16,0.68,-0.304,-0.82,-0.56
08:06:17,0.68,-0.308,-0.816,-0.564
08:06:18,0.68,-0.316,-0.82,-0.552
08:06:19,0.68,-0.32,-0.8,-0.556
08:06:20,0.68,-0.316,-0.824,-0.56
08:06:21,0.68,-0.304,-0.812,-0.564
08:06:22,0.68,-0.308,-0.82,-0.552
08:06:23,0.68,-0.312,-0.816,-0.552
08:06:24,0.68,-0.304,-0.812,-0.564
08:06:25,0.68,-0.312,-0.816,-0.556
08:06:26,0.68,-0.308,-0.816,-0.556
08:06:27,0.68,-0.308,-0.812,-0.568
08:06:28,0.68,-0.308,-0.812,-0.56
08:06:29,0.68,-0.312,-0.804,-0.552
08:06:30,0.68,-0.304,-0.812,-0.564
08:06:31,0.68,-0.308,-0.812,-0.568
08:06:32,0.68,-0.296,-0.828,-0.56
08:06:33,0.68,-0.3,-0.812,-0.56
08:06:34,0.68,-0.304,-0.816,-0.548
08:06:35,0.68,-0.316,-0.812,-0.56
08:06:36,0.68,-0.304,-0.816,-0.568
08:06:37,0.68,-0.308,-0.82,-0.552
08:06:38,0.68,-0.308,-0.8,-0.56
08:06:39,0.68,-0.304,-0.816,-0.56
08:06:40,0.68,-0.308,-0.812,-0.568
08:06:41,0.68,-0.308,-0.812,-0.548
08:06:42,0.68,-0.312,-0.824,-0.556
08:06:43,0.68,-0.312,-0.832,-0.552
08:06:44,0.68,-0.304,-0.816,-0.564
08:06:45,0.68,-0.308,-0.812,-0.56
08:06:46,0.68,-0.316,-0.816,-0.56
08:06:47,0.68,-0.316,-0.808,-0.56
08:06:48,0.68,-0.316,-0.812,-0.552
08:06:49,0.68,-0.3,-0.816,-0.564
08:06:50,0.68,-0.296,-0.808,-0.556
08:06:51,0.68,-0.308,-0.82,-0.564
08:06:52,0.65,-0.292,-0.816,-0.556
08:06:53,0.68,-0.308,-0.816,-0.56
08:06:54,0.68,-0.304,-0.82,-0.564
08:06:55,0.68,-0.324,-0.804,-0.556
08:06:56,0.68,-0.3,-0.804,-0.552
08:06:57,0.68,-0.324,-0.82,-0.56
08:06:58,0.68,-0.308,-0.824,-0.56
08:06:59,0.68,-0.308,-0.812,-0.56
08:07:00,0.68,-0.316,-0.824,-0.568
08:07:01,0.68,-0.3,-0.82,-0.56
08:07:02,0.68,-0.3,-0.808,-0.572
08:07:03,0.68,-0.316,-0.812,-0.552
08:07:04,0.68,-0.312,-0.816,-0.568
08:07:05,0.68,-0.32,-0.808,-0.556
08:07:06,0.68,-0.308,-0.812,-0.548
08:07:07,0.68,-0.32,-0.816,-0.552
08:07:08,0.65,-0.312,-0.816,-0.552
08:07:09,0.68,-0.32,-0.828,-0.556
08:07:10,0.68,-0.32,-0.808,-0.556
08:07:11,0.68,-0.304,-0.808,-0.56
08:07:12,0.68,-0.304,-0.816,-0.552
08:07:13,0.68,-0.312,-0.808,-0.564
08:07:14,0.68,-0.3,-0.816,-0.568
08:07:15,0.68,-0.32,-0.812,-0.56
08:07:16,0.68,-0.304,-0.812,-0.572
08:07:17,0.68,-0.3,-0.808,-0.552
08:07:18,0.68,-0.312,-0.812,-0.568
08:07:19,0.68,-0.312,-0.808,-0.556
08:07:20,0.68,-0.312,-0.816,-0.552
08:07:21,0.68,-0.312,-0.812,-0.56
08:07:22,0.68,-0.312,-0.808,-0.56
08:07:23,0.65,-0.32,-0.82,-0.568
08:07:24,0.68,-0.3,-0.808,-0.556
08:07:25,0.65,-0.312,-0.804,-0.56
08:07:26,0.65,-0.312,-0.816,-0.56
08:07:27,0.65,-0.304,-0.816,-0.552
08:07:28,0.68,-0.32,-0.816,-0.56
08:07:29,0.68,-0.304,-0.82,-0.572
08:07:30,0.65,-0.316,-0.808,-0.56
08:07:31,0.68,-0.308,-0.824,-0.56
08:07:32,0.65,-0.3,-0.828,-0.564
08:07:33,0.65,-0.304,-0.816,-0.56
08:07:34,0.65,-0.312,-0.824,-0.568
08:07:35,0.65,-0.3,-0.82,-0.556
08:07:36,0.65,-0.312,-0.82,-0.564
08:07:37,0.65,-0.312,-0.816,-0.564
08:07:38,0.65,-0.3,-0.808,-0.556
08:07:39,0.65,-0.312,-0.8,-0.568
08:07:40,0.65,-0.3,-0.808,-0.56
08:07:41,0.68,-0.316,-0.812,-0.556
08:07:42,0.68,-0.32,-0.816,-0.552
08:07:43,0.65,-0.312,-0.816,-0.552
08:07:44,0.65,-0.304,-0.808,-0.556
08:07:45,0.65,-0.3,-0.812,-0.564
08:07:46,0.65,-0.304,-0.812,-0.564
08:07:47,0.68,-0.32,-0.812,-0.564
08:07:48,0.65,-0.316,-0.816,-0.564
08:07:49,0.65,-0.32,-0.816,-0.56
08:07:50,0.65,-0.308,-0.816,-0.56
08:07:51,0.65,-0.32,-0.824,-0.556
08:07:52,0.65,-0.308,-0.82,-0.564
08:07:53,0.65,-0.308,-0.812,-0.548
08:07:54,0.68,-0.308,-0.828,-0.552
08:07:55,0.65,-0.296,-0.812,-0.552
08:07:56,0.65,-0.312,-0.804,-0.552
08:07:57,0.65,-0.308,-0.816,-0.556
08:07:58,0.65,-0.3,-0.816,-0.556
08:07:59,0.68,-0.312,-0.812,-0.556
08:08:00,0.65,-0.316,-0.808,-0.564
08:08:01,0.65,-0.304,-0.816,-0.56
08:08:02,0.65,-0.308,-0.812,-0.568
08:08:03,0.65,-0.308,-0.812,-0.552
08:08:04,0.65,-0.312,-0.808,-0.56
08:08:05,0.65,-0.324,-0.812,-0.556
08:08:06,0.68,-0.304,-0.816,-0.548
08:08:07,0.65,-0.328,-0.808,-0.56
08:08:08,0.68,-0.324,-0.824,-0.552
08:08:09,0.68,-0.316,-0.816,-0.552
08:08:10,0.65,-0.3,-0.804,-0.556
08:08:11,0.65,-0.32,-0.808,-0.56
08:08:12,0.65,-0.316,-0.82,-0.564
08:08:13,0.65,-0.308,-0.816,-0.564
08:08:14,0.65,-0.312,-0.824,-0.56
08:08:15,0.68,-0.308,-0.812,-0.556
08:08:16,0.65,-0.296,-0.8,-0.564
08:08:17,0.65,-0.316,-0.804,-0.552
08:08:18,0.65,-0.316,-0.82,-0.56
08:08:19,0.65,-0.32,-0.812,-0.548
08:08:20,0.65,-0.308,-0.824,-0.56
08:08:21,0.65,-0.316,-0.816,-0.552
08:08:22,0.65,-0.312,-0.824,-0.56
08:08:23,0.65,-0.308,-0.816,-0.56
08:08:24,0.65,-0.32,-0.82,-0.564
08:08:25,0.65,-0.312,-0.82,-0.56
08:08:26,0.65,-0.308,-0.816,-0.56
08:08:27,0.65,-0.308,-0.816,-0.556
08:08:28,0.65,-0.308,-0.808,-0.552
08:08:29,0.65,-0.316,-0.816,-0.572
08:08:30,0.65,-0.304,-0.812,-0.564
08:08:31,0.65,-0.312,-0.808,-0.552
08:08:32,0.68,-0.312,-0.816,-0.564
08:08:33,0.65,-0.308,-0.808,-0.556
08:08:34,0.65,-0.312,-0.808,-0.564
08:08:35,0.65,-0.312,-0.82,-0.556
08:08:36,0.65,-0.308,-0.816,-0.56
08:08:37,0.68,-0.308,-0.808,-0.544
08:08:38,0.65,-0.308,-0.816,-0.564
08:08:39,0.65,-0.324,-0.808,-0.56
08:08:40,0.65,-0.316,-0.808,-0.544
08:08:41,0.65,-0.304,-0.8,-0.556
08:08:42,0.65,-0.308,-0.816,-0.548
08:08:43,0.65,-0.308,-0.812,-0.564
08:08:44,0.65,-0.296,-0.816,-0.56
08:08:45,0.65,-0.312,-0.816,-0.544
08:08:46,0.65,-0.312,-0.816,-0.56
08:08:47,0.65,-0.304,-0.82,-0.552
08:08:48,0.65,-0.316,-0.808,-0.556
08:08:49,0.65,-0.304,-0.82,-0.552
08:08:50,0.65,-0.304,-0.816,-0.556
08:08:51,0.65,-0.308,-0.82,-0.556
08:08:52,0.65,-0.304,-0.816,-0.556
08:08:53,0.65,-0.304,-0.816,-0.56
08:08:54,0.65,-0.32,-0.816,-0.56
08:08:55,0.65,-0.308,-0.804,-0.564
08:08:56,0.65,-0.3,-0.82,-0.56
08:08:57,0.65,-0.308,-0.804,-0.552
08:08:58,0.65,-0.308,-0.82,-0.56
08:08:59,0.65,-0.308,-0.804,-0.572
08:09:00,0.65,-0.304,-0.824,-0.556
08:09:01,0.65,-0.308,-0.816,-0.564
08:09:02,0.65,-0.304,-0.82,-0.544
08:09:03,0.65,-0.312,-0.808,-0.552
08:09:04,0.65,-0.316,-0.82,-0.564
08:09:05,0.65,-0.308,-0.808,-0.568
08:09:06,0.65,-0.308,-0.812,-0.548
08:09:07,0.65,-0.316,-0.816,-0.564
08:09:08,0.65,-0.3,-0.812,-0.564
08:09:09,0.65,-0.304,-0.816,-0.556
08:09:10,0.65,-0.308,-0.812,-0.552
08:09:11,0.65,-0.304,-0.812,-0.56
08:09:12,0.65,-0.304,-0.828,-0.572
08:09:13,0.65,-0.312,-0.808,-0.556
08:09:14,0.68,-0.312,-0.816,-0.564
08:09:15,0.65,-0.312,-0.804,-0.564
08:09:16,0.65,-0.312,-0.816,-0.56
08:09:17,0.65,-0.312,-0.808,-0.572
08:09:18,0.65,-0.308,-0.808,-0.556
08:09:19,0.65,-0.312,-0.812,-0.556
08:09:20,0.65,-0.324,-0.816,-0.552
08:09:21,0.65,-0.304,-0.812,-0.556
08:09:22,0.65,-0.308,-0.812,-0.56
08:09:23,0.65,-0.316,-0.824,-0.572
08:09:24,0.65,-0.304,-0.812,-0.552
08:09:25,0.65,-0.304,-0.824,-0.56
08:09:26,0.65,-0.316,-0.82,-0.568
08:09:27,0.65,-0.312,-0.816,-0.552
08:09:28,0.65,-0.308,-0.808,-0.564
08:09:29,0.65,-0.312,-0.812,-0.568
08:09:30,0.65,-0.316,-0.812,-0.54
08:09:31,0.65,-0.3,-0.804,-0.568
08:09:32,0.65,-0.324,-0.816,-0.564
08:09:33,0.65,-0.308,-0.812,-0.556
08:09:34,0.65,-0.312,-0.808,-0.56
08:09:35,0.65,-0.308,-0.824,-0.564
08:09:36,0.65,-0.316,-0.808,-0.568
08:09:37,0.65,-0.312,-0.804,-0.564
08:09:38,0.65,-0.304,-0.808,-0.556
08:09:39,0.65,-0.308,-0.816,-0.552
08:09:40,0.65,-0.312,-0.808,-0.548
08:09:41,0.65,-0.3,-0.82,-0.572
08:09:42,0.65,-0.304,-0.816,-0.56
08:09:43,0.65,-0.316,-0.812,-0.552
08:09:44,0.65,-0.328,-0.816,-0.56
08:09:45,0.65,-0.312,-0.812,-0.568
08:09:46,0.65,-0.308,-0.816,-0.56
08:09:47,0.65,-0.312,-0.808,-0.568
08:09:48,0.65,-0.308,-0.808,-0.56
08:09:49,0.65,-0.316,-0.82,-0.556
08:09:50,0.65,-0.316,-0.808,-0.56
08:09:51,0.65,-0.304,-0.804,-0.564
08:09:52,0.65,-0.3,-0.808,-0.564
08:09:53,0.65,-0.312,-0.812,-0.556
08:09:54,0.65,-0.304,-0.812,-0.556
08:09:55,0.65,-0.312,-0.824,-0.56
08:09:56,0.65,-0.312,-0.812,-0.56
08:09:57,0.65,-0.316,-0.804,-0.552
08:09:58,0.65,-0.308,-0.816,-0.564
08:09:59,0.65,-0.3,-0.816,-0.56
08:10:00,0.81,-0.308,-0.8,-0.572
08:10:01,0.81,-0.308,-0.804,-0.576
08:10:02,0.81,-0.304,-0.816,-0.56
08:10:03,0.81,-0.312,-0.812,-0.552
08:10:04,0.81,-0.304,-0.804,-0.552
